,Comment,timestamp,sentiment,sentiment_label,year_month,HF_Sentiment,HF_Score_Confidence
135,"4th Grade Level English, simple words repeated over and over again.  The North Crackalacky Crowd ""gets it"" (up the ass on election day). Surprisingly, they all spelled U S A with out any mistakes!!!",2016-09-08 23:35:26+00:00,-0.6884,Negative,2016-09,POSITIVE,0.9975945353507996
136,Wish I could vote in your country Trump would have my vote. I am stuck with the Muslim loving idiot Justin Trudeau.,2016-09-08 22:11:43+00:00,0.3182,Positive,2016-09,NEGATIVE,0.9970400929450989
137,"Thanks To Honest ""Right Side Broadcasting"" for keeping it real!!",2016-09-08 21:34:31+00:00,0.7772,Positive,2016-09,POSITIVE,0.9988886713981628
138,"PEOPLE, OBAMA/HILLY IS GIVING AWAY 100$ TABLETS FOR VOTES, CHECK OUT GOOGLE   ""OBAMA TABLETS FOR VOTES""",2016-09-08 21:23:04+00:00,0.4824,Positive,2016-09,NEGATIVE,0.9994257688522339
139,Trump 2016!!!!!!!!!!!,2016-09-08 20:03:16+00:00,0.0,Neutral,2016-09,POSITIVE,0.9985070824623108
140,"Problem is all her crimes (that we know of) are white collar crimes and I'm taking a class on white collar crime and vast majority of people don't really understand or care that much about white collar crime because it's 'not as bad' as rape, murder, or the other blue collar crimes the media constantly focuses on. White collar crime is too complicated, plain and boring leading most people to not really care and the perpetrators tend to be much smarter and better at concealing their crimes",2016-09-08 19:54:13+00:00,-0.9554,Negative,2016-09,NEGATIVE,0.9989815354347229
141,TEAM TRUMP RULES,2016-09-08 19:34:44+00:00,0.0,Neutral,2016-09,POSITIVE,0.997305154800415
142,"Germany and France is so mess up with immigration ,,Muslim want sharia law in France and Germany...check it out on immigration in France and Germany",2016-09-08 19:22:49+00:00,-0.4481,Negative,2016-09,NEGATIVE,0.9969269633293152
143,Trump is full of shit,2016-09-08 18:42:21+00:00,-0.5574,Negative,2016-09,NEGATIVE,0.9994568228721619
144,"The Donald = The White House
Hillary = The Big House",2016-09-08 18:11:14+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9824642539024353
145,I see why Richard Petty is wearing sunglasses.  The glare off those balding white heads is blinding.,2016-09-08 18:02:49+00:00,-0.2023,Negative,2016-09,NEGATIVE,0.9977206587791443
146,"Ivanka TRUMP : My father will deliver, he will over deliver !",2016-09-08 17:53:39+00:00,0.0,Neutral,2016-09,POSITIVE,0.9980979561805725
147,"Instead of surveillance on the People... FBI interviews and interrogations should be video taped.  In fact, all meetings with all elected officials should be video taped as a matter of record and complete transparency.  No secret deals allowed!  Add this to our Rule of Law... which is the only law worth support.  All other Laws are designed to enslave the People US and protect the guilty Government Officials and Administration for their acts of TREASON.  We The People... should have all the facts to make good decisions for America.",2016-09-08 16:39:17+00:00,-0.5893,Negative,2016-09,POSITIVE,0.9902682900428772
148,Hillary had 37K views on her Ohio speech and that is probably people looking to see her health issues.  Imagine that compared with 123K already on the one,2016-09-08 16:26:05+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9983659386634827
149,thanks for showing it and thank you right side,2016-09-08 15:09:38+00:00,0.6597,Positive,2016-09,POSITIVE,0.9987335801124573
150,let me find a old nascar driver that will make them believe me..,2016-09-08 15:08:55+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9963065385818481
151,WHY do I love this guy????,2016-09-08 15:04:45+00:00,0.7319,Positive,2016-09,POSITIVE,0.995713472366333
152,I don't know about tomorrow on the Clinton's but their body count keep getting higher... they are getting by with murder and that is the facts...,2016-09-08 14:32:12+00:00,-0.8201,Negative,2016-09,NEGATIVE,0.9968422651290894
153,RSBN thanks for everything... don't care about the quality.  You can do no wrong.,2016-09-08 14:11:47+00:00,0.4265,Positive,2016-09,POSITIVE,0.9986683130264282
154,"♩ ♪ ♫ ♬ ♭ ♮ ♯ *_Where have all the white men gone. Gone to Trump rallies everywhere. ♩ ♪ ♫ ♬ ♭ ♮ ♯  When will white man get their privilege back . If they___** vote for Truuuump. When will white man get laid again - long time passing .... ♩ ♪ ♫ ♬ ♭ ♮ ♯  Where have all the white mind players gone long time passing. Where has all the prejudice gone, long time passing.  ♩ ♪ ♫ ♬ ♭ ♮ ♯ When will they ever learn*_ ♩ ♪ ♫ ♬ ♭ ♮ ♯ Never they will never learn, but will always have a head trip , a baseball cap, Jesus and a gun.",2016-09-08 12:45:42+00:00,-0.5423,Negative,2016-09,NEGATIVE,0.9916329383850098
155,"Trump is so mouthy and sounds like a mobster. He plans to insult his way into the Oval Office. He attempts by using intimidation. He will say any-thing and extend promises just to win such power. He is a disgusting scam and is a frightened puss. And, right now his play the Black church card. He makes me throw-up thru his manipulation and silver tongue. I do not trust him.",2016-09-08 11:24:52+00:00,-0.8403,Negative,2016-09,NEGATIVE,0.9994915723800659
156,"Hillary Clinton is completely protected by her cronies, the globalists, and the mainstream media. That's why it's gonna take a strong tough billionaire to knock her down and turn the tide. We already are ending up like a 3rd world country where it is ruled by rich elites and no middle class, and the rest are serfs working to death, fighting over resources and forcing to accept all kinds of immigrants who refuse to assimilate to the values of the country that is feeding, clothing, sheltering and rescuing them. Trump can turn the tide.",2016-09-08 10:14:53+00:00,0.7645,Positive,2016-09,POSITIVE,0.9942792654037476
157,Vote Trump ... Scandinavian thoughts,2016-09-08 09:34:08+00:00,0.0,Neutral,2016-09,POSITIVE,0.9798144698143005
158,don't fire him train him,2016-09-08 06:54:43+00:00,0.2584,Positive,2016-09,POSITIVE,0.99285888671875
159,Its so sad that Hillary is even this close......what's that say about 1/2 our country? 😟😭😢,2016-09-08 06:25:51+00:00,-0.8955,Negative,2016-09,NEGATIVE,0.9988449811935425
160,"C is for cookie, that's good enough for Hillary",2016-09-08 05:07:19+00:00,0.4404,Positive,2016-09,POSITIVE,0.9911865592002869
161,""" People with nothing to hide dont smash phones "" lol thats true.",2016-09-08 05:04:07+00:00,0.7284,Positive,2016-09,POSITIVE,0.9756534695625305
162,"For those who don't know, the man with the Black Hat, that is Richard Petty.",2016-09-08 04:46:49+00:00,-0.2023,Negative,2016-09,POSITIVE,0.9912612438201904
163,"TRUMP Trump Trump Trump....... Trump........ The People Are Winning....... The wall will happen...... Just remember, he doesm't have to do this, he believes in this. And this is AMERICA....... Trump  Nov 8th 2016",2016-09-08 04:36:33+00:00,0.5267,Positive,2016-09,POSITIVE,0.9963144659996033
164,"I live in America, I like it here.  I'm voting for trump.  At the end of day I hope people understand this is just a country.",2016-09-08 04:11:36+00:00,0.6597,Positive,2016-09,POSITIVE,0.9987078905105591
165,"The amount of Trump supporters on this thread is disgusting. How can people vote for him? I mean, look at him.

He waves his arms and acts like a 5 year old girl. I swear he makes retards look like geniuses.",2016-09-08 03:41:41+00:00,0.5106,Positive,2016-09,NEGATIVE,0.9994940757751465
166,how can you not like this?? this is someone who doesn't speak bye a teleprompter,2016-09-08 03:39:00+00:00,-0.3549,Negative,2016-09,POSITIVE,0.9651923179626465
167,I support Trump for president! #makeamericagreatagain,2016-09-08 03:12:23+00:00,0.4574,Positive,2016-09,POSITIVE,0.9987483024597168
168,TRUMP IS A BLESSING FOR AMERICA! THANK YOU LORD! ...... New York....,2016-09-08 03:05:43+00:00,0.8294,Positive,2016-09,POSITIVE,0.9986348748207092
169,"LOL,,,,come on Donald, Really,,,,,,your gonna make America great again, Sure....Like we haven't heard that before.......He's better than Clinton, my guess if he gets in, nothing will change, if Clinton gets in the world will be at war, corruption will be off the charts and our country will be a dictatorship...The internet will be taken over...What choice do we have,",2016-09-08 02:30:38+00:00,0.4767,Positive,2016-09,NEGATIVE,0.9947880506515503
170,"I was there, a real live show of American folk showed up, black, white, even my Palestinian neighbors, all Greenville was there including people from all over the South who tailgate town to town w/Trump. Dozens of black vendors selling Trump items and Rudy G' too. Richard Petty was there. Top it off, Trump motorcade rolls by my house on way to the Center. The man is going to have his birthday celebrated 200 years hence. Get Rushmore ready for a new profile! Pray for his safety.",2016-09-08 02:10:43+00:00,0.8908,Positive,2016-09,POSITIVE,0.9985658526420593
171,Trump for President!!,2016-09-08 01:56:53+00:00,0.0,Neutral,2016-09,POSITIVE,0.9975433945655823
172,"Can someone please explain this to me, how is it that Mexico has built a secure wall on their southern border to keep Guatemalans and other south americans out yet they and the liberals cry racism when we want to exercise our right as a sovereign nation? Im I missing something?",2016-09-08 01:44:44+00:00,-0.6966,Negative,2016-09,NEGATIVE,0.9928429126739502
173,nothing but a bunch of idiots,2016-09-08 01:30:19+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9994261264801025
174,Go trump but he will not win people. Electoral map realities.,2016-09-08 00:53:49+00:00,-0.6259,Negative,2016-09,NEGATIVE,0.9982494711875916
175,i agree with voter ID all the way,2016-09-08 00:37:25+00:00,0.3612,Positive,2016-09,POSITIVE,0.9984419941902161
176,Thank you president Trump!!!!!!,2016-09-08 00:14:50+00:00,0.5673,Positive,2016-09,POSITIVE,0.9988429546356201
177,Donald Trump for president 2016! God bless America and protect us all.,2016-09-07 23:59:51+00:00,0.7777,Positive,2016-09,POSITIVE,0.9985117316246033
178,You're fired! :D,2016-09-07 23:46:04+00:00,0.184,Positive,2016-09,POSITIVE,0.9963067770004272
179,"INDEPENDENT Voter,  Voting for TRUMP ! 
#BlueLivesMatter !",2016-09-07 23:44:27+00:00,0.0,Neutral,2016-09,POSITIVE,0.9986844658851624
180,"The Mexican government is beginning to understand how much revenue they will gain by paying for walls on their northern and southern borders.  These walls will allow them to collect fees and control flow of guest workers, remittances, exports, drug shipments etc., and will allow them to collect revenues far in excess of the cost of building and maintaining them.",2016-09-07 23:27:14+00:00,0.7351,Positive,2016-09,POSITIVE,0.9949765205383301
181,North Carolina for Donald Trump ...  Richard Petty for VP ....   TRUMP TRAIN 2016   CHOO CHOO,2016-09-07 23:24:17+00:00,-0.2023,Negative,2016-09,POSITIVE,0.9960762858390808
182,"Trump is the  great motivator . He will motivate every minority , every liberal , every woman and every middle of the road person to vote against him . I havent voted since Perot ran but I am hitting the streets to tell every one that Trump is unstable and dangerous .",2016-09-07 23:24:13+00:00,-0.6187,Negative,2016-09,NEGATIVE,0.9989668130874634
183,"Blue lives Matter? I thought it was all lives matter. They get angry over Black Lives Matter? I'm confuse, one group can't have it one way, while another does the same thing....Can someone explain?",2016-09-07 23:14:06+00:00,-0.6641,Negative,2016-09,NEGATIVE,0.9991307854652405
184,Yes!!! What a Crowd!!!!!:) Love it!!!! Our next President Mr. Trump!!!!,2016-09-07 21:43:55+00:00,0.8429,Positive,2016-09,POSITIVE,0.9988301396369934
185,Dear Right Side Broadcasting. I am a supporter from Canada. Can I donate? Having a hard time with Visa.,2016-09-07 21:28:07+00:00,0.5106,Positive,2016-09,NEGATIVE,0.9964283108711243
186,"46:45 ""Hilary has yet to talk about policy"" ... NIGGA YOU DONT EITHER!!!! i have yet to hear 2 policies that trump has explained in full detail like any other presidental nominee",2016-09-07 21:27:58+00:00,0.5673,Positive,2016-09,NEGATIVE,0.9995043277740479
187,one good thing I heard today is that you don't force democracy on Arab people becuz they won't accept or appreciate it,2016-09-07 21:12:17+00:00,-0.1386,Negative,2016-09,NEGATIVE,0.9878093004226685
188,No black people,2016-09-07 21:00:17+00:00,-0.296,Negative,2016-09,NEGATIVE,0.9957139492034912
189,Great crowd shots!!,2016-09-07 20:43:20+00:00,0.6892,Positive,2016-09,POSITIVE,0.9986909031867981
190,"Hillary is a crook. Plain and simple.
Murderer too.",2016-09-07 20:36:01+00:00,-0.6808,Negative,2016-09,NEGATIVE,0.9994342923164368
191,I hate Hillary and trump like if you ageee,2016-09-07 20:22:48+00:00,-0.296,Negative,2016-09,NEGATIVE,0.9986959099769592
192,Build that Wall... Trump for president.,2016-09-07 19:56:44+00:00,0.0,Neutral,2016-09,POSITIVE,0.9974090456962585
193,"
""Trump For President 2016""",2016-09-07 19:40:54+00:00,0.0,Neutral,2016-09,POSITIVE,0.9837204217910767
194,"There you have lot of sheeps in one room, believers, brainless, still believing that someone else must be the one who guide their own destiny, pathetic",2016-09-07 18:57:33+00:00,-0.5719,Negative,2016-09,NEGATIVE,0.9991100430488586
195,TRUMP will make clinton choke on her own bullshit on the debates.,2016-09-07 18:40:10+00:00,-0.8074,Negative,2016-09,NEGATIVE,0.9994174242019653
196,He and his team are greatly inspired by the recent polls. Keep the momentum going!,2016-09-07 18:38:30+00:00,0.5838,Positive,2016-09,POSITIVE,0.9988331198692322
197,Trump is a reality TV show personality with an insane ego and no political experience...he's a danger to the USA and the world!,2016-09-07 18:35:52+00:00,-0.8221,Negative,2016-09,NEGATIVE,0.999055802822113
198,I wish I was over there be there 24/7 protesting !!!!,2016-09-07 18:26:32+00:00,-0.3111,Negative,2016-09,NEGATIVE,0.9830066561698914
199,Trump is so inspiring! I love the U.S.A.,2016-09-07 18:21:30+00:00,0.8545,Positive,2016-09,POSITIVE,0.9988059997558594
200,"""Trump 2016."" --Albert Einstein",2016-09-07 17:58:11+00:00,0.0,Neutral,2016-09,POSITIVE,0.6658382415771484
201,Hillary can't draw flies.,2016-09-07 17:41:27+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9994170665740967
202,"""Wouldn't it be nice to have Russia on our side again?""  (0_0)",2016-09-07 17:23:48+00:00,-0.3252,Negative,2016-09,NEGATIVE,0.9986925721168518
203,Epic 7 minutes from  52:00 to 59:00.  Holy cow.,2016-09-07 17:23:31+00:00,0.0,Neutral,2016-09,POSITIVE,0.9953990578651428
