,Comment,timestamp,sentiment,sentiment_label,year_month
700,Its so sad that Hillary is even this close......what's that say about 1/2 our country? 😟😭😢,2016-09-08 06:25:51+00:00,-0.8955,Negative,2016-09
701,"C is for cookie, that's good enough for Hillary",2016-09-08 05:07:19+00:00,0.4404,Positive,2016-09
702,""" People with nothing to hide dont smash phones "" lol thats true.",2016-09-08 05:04:07+00:00,0.7284,Positive,2016-09
703,"For those who don't know, the man with the Black Hat, that is Richard Petty.",2016-09-08 04:46:49+00:00,-0.2023,Negative,2016-09
704,"TRUMP Trump Trump Trump....... Trump........ The People Are Winning....... The wall will happen...... Just remember, he doesm't have to do this, he believes in this. And this is AMERICA....... Trump  Nov 8th 2016",2016-09-08 04:36:33+00:00,0.5267,Positive,2016-09
705,"I live in America, I like it here.  I'm voting for trump.  At the end of day I hope people understand this is just a country.",2016-09-08 04:11:36+00:00,0.6597,Positive,2016-09
706,"The amount of Trump supporters on this thread is disgusting. How can people vote for him? I mean, look at him.

He waves his arms and acts like a 5 year old girl. I swear he makes retards look like geniuses.",2016-09-08 03:41:41+00:00,0.5106,Positive,2016-09
707,how can you not like this?? this is someone who doesn't speak bye a teleprompter,2016-09-08 03:39:00+00:00,-0.3549,Negative,2016-09
714,I support Trump for president! #makeamericagreatagain,2016-09-08 03:12:23+00:00,0.4574,Positive,2016-09
715,TRUMP IS A BLESSING FOR AMERICA! THANK YOU LORD! ...... New York....,2016-09-08 03:05:43+00:00,0.8294,Positive,2016-09
717,"LOL,,,,come on Donald, Really,,,,,,your gonna make America great again, Sure....Like we haven't heard that before.......He's better than Clinton, my guess if he gets in, nothing will change, if Clinton gets in the world will be at war, corruption will be off the charts and our country will be a dictatorship...The internet will be taken over...What choice do we have,",2016-09-08 02:30:38+00:00,0.4767,Positive,2016-09
718,"I was there, a real live show of American folk showed up, black, white, even my Palestinian neighbors, all Greenville was there including people from all over the South who tailgate town to town w/Trump. Dozens of black vendors selling Trump items and Rudy G' too. Richard Petty was there. Top it off, Trump motorcade rolls by my house on way to the Center. The man is going to have his birthday celebrated 200 years hence. Get Rushmore ready for a new profile! Pray for his safety.",2016-09-08 02:10:43+00:00,0.8908,Positive,2016-09
719,Trump for President!!,2016-09-08 01:56:53+00:00,0.0,Neutral,2016-09
720,"Can someone please explain this to me, how is it that Mexico has built a secure wall on their southern border to keep Guatemalans and other south americans out yet they and the liberals cry racism when we want to exercise our right as a sovereign nation? Im I missing something?",2016-09-08 01:44:44+00:00,-0.6966,Negative,2016-09
723,nothing but a bunch of idiots,2016-09-08 01:30:19+00:00,0.0,Neutral,2016-09
724,Go trump but he will not win people. Electoral map realities.,2016-09-08 00:53:49+00:00,-0.6259,Negative,2016-09
725,i agree with voter ID all the way,2016-09-08 00:37:25+00:00,0.3612,Positive,2016-09
727,Thank you president Trump!!!!!!,2016-09-08 00:14:50+00:00,0.5673,Positive,2016-09
728,Donald Trump for president 2016! God bless America and protect us all.,2016-09-07 23:59:51+00:00,0.7777,Positive,2016-09
729,You're fired! :D,2016-09-07 23:46:04+00:00,0.184,Positive,2016-09
730,"INDEPENDENT Voter,  Voting for TRUMP ! 
#BlueLivesMatter !",2016-09-07 23:44:27+00:00,0.0,Neutral,2016-09
731,"The Mexican government is beginning to understand how much revenue they will gain by paying for walls on their northern and southern borders.  These walls will allow them to collect fees and control flow of guest workers, remittances, exports, drug shipments etc., and will allow them to collect revenues far in excess of the cost of building and maintaining them.",2016-09-07 23:27:14+00:00,0.7351,Positive,2016-09
732,North Carolina for Donald Trump ...  Richard Petty for VP ....   TRUMP TRAIN 2016   CHOO CHOO,2016-09-07 23:24:17+00:00,-0.2023,Negative,2016-09
733,"Trump is the  great motivator . He will motivate every minority , every liberal , every woman and every middle of the road person to vote against him . I havent voted since Perot ran but I am hitting the streets to tell every one that Trump is unstable and dangerous .",2016-09-07 23:24:13+00:00,-0.6187,Negative,2016-09
734,"Blue lives Matter? I thought it was all lives matter. They get angry over Black Lives Matter? I'm confuse, one group can't have it one way, while another does the same thing....Can someone explain?",2016-09-07 23:14:06+00:00,-0.6641,Negative,2016-09
735,Yes!!! What a Crowd!!!!!:) Love it!!!! Our next President Mr. Trump!!!!,2016-09-07 21:43:55+00:00,0.8429,Positive,2016-09
736,Dear Right Side Broadcasting. I am a supporter from Canada. Can I donate? Having a hard time with Visa.,2016-09-07 21:28:07+00:00,0.5106,Positive,2016-09
737,"46:45 ""Hilary has yet to talk about policy"" ... NIGGA YOU DONT EITHER!!!! i have yet to hear 2 policies that trump has explained in full detail like any other presidental nominee",2016-09-07 21:27:58+00:00,0.5673,Positive,2016-09
739,one good thing I heard today is that you don't force democracy on Arab people becuz they won't accept or appreciate it,2016-09-07 21:12:17+00:00,-0.1386,Negative,2016-09
740,No black people,2016-09-07 21:00:17+00:00,-0.296,Negative,2016-09
741,Great crowd shots!!,2016-09-07 20:43:20+00:00,0.6892,Positive,2016-09
742,"Hillary is a crook. Plain and simple.
Murderer too.",2016-09-07 20:36:01+00:00,-0.6808,Negative,2016-09
743,I hate Hillary and trump like if you ageee,2016-09-07 20:22:48+00:00,-0.296,Negative,2016-09
744,Build that Wall... Trump for president.,2016-09-07 19:56:44+00:00,0.0,Neutral,2016-09
745,"
""Trump For President 2016""",2016-09-07 19:40:54+00:00,0.0,Neutral,2016-09
746,"There you have lot of sheeps in one room, believers, brainless, still believing that someone else must be the one who guide their own destiny, pathetic",2016-09-07 18:57:33+00:00,-0.5719,Negative,2016-09
747,TRUMP will make clinton choke on her own bullshit on the debates.,2016-09-07 18:40:10+00:00,-0.8074,Negative,2016-09
748,He and his team are greatly inspired by the recent polls. Keep the momentum going!,2016-09-07 18:38:30+00:00,0.5838,Positive,2016-09
749,Trump is a reality TV show personality with an insane ego and no political experience...he's a danger to the USA and the world!,2016-09-07 18:35:52+00:00,-0.8221,Negative,2016-09
750,I wish I was over there be there 24/7 protesting !!!!,2016-09-07 18:26:32+00:00,-0.3111,Negative,2016-09
751,Trump is so inspiring! I love the U.S.A.,2016-09-07 18:21:30+00:00,0.8545,Positive,2016-09
752,"""Trump 2016."" --Albert Einstein",2016-09-07 17:58:11+00:00,0.0,Neutral,2016-09
754,Hillary can't draw flies.,2016-09-07 17:41:27+00:00,0.0,Neutral,2016-09
755,"""Wouldn't it be nice to have Russia on our side again?""  (0_0)",2016-09-07 17:23:48+00:00,-0.3252,Negative,2016-09
756,Epic 7 minutes from  52:00 to 59:00.  Holy cow.,2016-09-07 17:23:31+00:00,0.0,Neutral,2016-09
757,Cucu u,2016-09-07 17:10:42+00:00,0.0,Neutral,2016-09
758,HILLARY WILL GO DOWN FASTER THAN BILLS PANTS IN A BROTHEL! 👍🏻,2016-09-07 17:05:53+00:00,0.0,Neutral,2016-09
759,"http://theamericanmirror.com/video-hillary-spits-mystery-substance-water-glass/


U.E. Look everyone, I think I know why Hillary Clinton keeps coughing, here's a link for you to see why for yourself :
VIDEO: Hillary spits mystery substance into water glass
SEPTEMBER 6, 2016
BY JOHN BINDER
During Hillary Clinton’s violent coughing fit yesterday in Cleveland, Ohio, the former Secretary of State can be seen actually hacking up something that’s unidentifiable into her glass of water as she took a swig. Have a LOOK!! Let's try to find a way to let Judge Napolitano and Dennis Lynch, and Fox News what's going on here...SHE'S FAKING IT!!! ONCE AGAIN..SHE'S TRYING TO GET AWAY WITH ALL OF THE CRIMES SHE'S DONE BY PRETENDING SHES' SICK!!!
Take a look at the short clip of the video, compared to the zoomed-out version",2016-09-07 16:42:00+00:00,-0.875,Negative,2016-09
760,I have never seen this type of energy! I have read that reagan period was the very similar. WHAT A TIME TO BE ALIVE! LETS GO TRUMP,2016-09-07 16:40:43+00:00,0.7199,Positive,2016-09
761,"We need a great leader, that Loves and wants to better America, we need Donald J Trump !",2016-09-07 16:40:18+00:00,0.8999,Positive,2016-09
762,Hispanics for Trump!!!,2016-09-07 16:37:37+00:00,0.0,Neutral,2016-09
763,"I mean come on, CNN....the Clinton news network....they even said Trump is winning. Now there is no doubt he will win",2016-09-07 16:30:39+00:00,0.8523,Positive,2016-09
764,Trump you are the man!,2016-09-07 16:03:21+00:00,0.0,Neutral,2016-09
767,Trump sucks lol xD,2016-09-07 15:34:35+00:00,0.6249,Positive,2016-09
768,"If Trump wants to win, he needs to learn some american policies...and appeal to many groups of people",2016-09-07 15:32:38+00:00,0.5859,Positive,2016-09
769,"WARNING ! CAN CAUSE CHOKING !
Jonestown Kool Aid ! Democrats have not learned there lesson.
DON’T DRINK THE DEMOCRAT KOOL AID",2016-09-07 15:30:43+00:00,-0.829,Negative,2016-09
773,"cameraman, YOU'RE FIRED!",2016-09-07 15:25:04+00:00,-0.6833,Negative,2016-09
774,"S.Korea for Trump.
We will never your noble Veteran's sacrifice during Korea War(1950-53) here.
God bless USA from S.Korea.",2016-09-07 15:22:06+00:00,0.3442,Positive,2016-09
776,Orange Lives Matter ... Orange is the New Black .. Vote Trump the First Orange President of the United States of America.,2016-09-07 15:17:43+00:00,0.4404,Positive,2016-09
778,...one new phone every 4 months....countries donate to Clinton Foundation...State Dept. then OK's massive Arms Sales to same...coincidence?    http://treason.news/2016-08-04-hillary-clintons-state-department-approved-165-billion-in-arms-deals-to-clinton-foundation-donors.html,2016-09-07 14:36:47+00:00,0.0,Neutral,2016-09
779,Come on Trump! You will save America!,2016-09-07 14:34:33+00:00,0.5837,Positive,2016-09
780,DON'T BE SO HARD ON THE CAMERA MAN OR YOURSELF.  YOU DID A GREAT JOB TONIGHT AS WELL AS THE OTHER PRESENTATIONS.  YOU GUYS COULD BECOME THE NEXT FOX NETWORK.  THE RNN (RIGHT NEWS NETWORK) !!,2016-09-07 14:29:53+00:00,0.6758,Positive,2016-09
782,"Hiliary used acid and hammers to remove all traces of her CONFIDENTIAL EMAILS...just like CRIMINALS DO!! and then DIDN'T REMEMBER it all?? Cliton must think we're stupid... but in reality, only DUMDEMS ARE STUPID!",2016-09-07 13:50:10+00:00,-0.9022,Negative,2016-09
783,"Hillary's ""rallies"" are like a child's tea party or a Tupperware party for 20. Let's face it, Donald Trump has hit the right chord with the people and no amount of bullying by the Left in their attempt to sell the phony Hillary Clinton down our throats won't work now. This is indeed a movement, we are all soldiers now - with Captain Trump at the helm, the future President.",2016-09-07 13:48:09+00:00,0.2023,Positive,2016-09
784,Donald Trump needs to dump  Mr. Giuliani. This clown in showing signs of wear and tear. He is making the Trump campaign look idiotic.,2016-09-07 13:45:12+00:00,-0.7351,Negative,2016-09
785,Youtube doesn't want you all to know about what liberals are claiming Trump is doing with his new prayer mat; the one gifted to him at the black church in Detroit a few days ago. I tried to tell you but youtube took the comment away almost immediately:(,2016-09-07 13:38:50+00:00,-0.0286,Neutral,2016-09
787,I'm glad he dropped Angela Merkel' name in comparison to a what a Hillary presidency would be like. R.I.P Germany.,2016-09-07 12:56:42+00:00,0.6705,Positive,2016-09
788,Whats the name of the song that plays after trump speech at the rally? ,2016-09-07 12:48:45+00:00,0.25,Positive,2016-09
789,"I love Rudy Giuliani,he's having a ball at these Rallies,lol.",2016-09-07 12:43:04+00:00,0.6369,Positive,2016-09
790,dynamic speech!,2016-09-07 11:51:06+00:00,0.4389,Positive,2016-09
791,"Trump crowds are real,    never faked like Hillary's.  TRUMP/PENCE 2016/2020.",2016-09-07 11:35:34+00:00,-0.2755,Negative,2016-09
792,I know we Trump followers do not care for polls but latest Clinton News Network (CNN) has our hero ahead! Trump 2016!,2016-09-07 10:59:15+00:00,0.6878,Positive,2016-09
793,"in every polls i see trump losing by 3-5 points, but he gets 10x the crowd compared to hillary. What the Hell is going on?",2016-09-07 10:33:05+00:00,-0.8481,Negative,2016-09
794,Trump... You have to win Nevada and Pennsylvania that's all,2016-09-07 10:27:17+00:00,0.5859,Positive,2016-09
795,"#DONALDTRUMPCHILDMOLESTER. #DICKSFORDONALDTRUMPSUPPORTERS.
#DONALDTRUMPISADUMBFUCK.
THIS IS WHY I LIKE TO SEE THIS TYPES OF VIDEOS JUST TO SEE THOSE STUPID SUPPORTERS.
#DONALDTRUMPPAINTYOURHAIRGREEN.",2016-09-07 09:30:44+00:00,0.25,Positive,2016-09
